country,year,sex,suicides_no,population,gdp_for_year ($),gdp_per_capita ($)
Chile,1986,female,233,3810846511,"22,255,407,685",1985
Chile,1987,male,1397,3815808311,"26,040,229,793",2303
Chile,1987,female,358,3815808311,"26,040,229,793",2303
Chile,1988,male,1948,3821263311,"29,885,685,143",2599
Chile,1988,female,475,3821263311,"29,885,685,143",2599
Chile,1989,male,2540,3826814311,"33,113,887,818",2828
Chile,1989,female,574,3826814311,"33,113,887,818",2828
Chile,1990,male,3029,3831965311,"37,834,793,730",3187
Chile,1990,female,683,3831965311,"37,834,793,730",3187
Chile,1991,male,3652,3837697611,"45,964,327,559",3791
Chile,1991,female,816,3837697611,"45,964,327,559",3791
Chile,1992,male,4189,3843544611,"49,297,773,130",4006
Chile,1992,female,912,3843544611,"49,297,773,130",4006
Chile,1993,male,4763,3849488211,"57,008,425,296",4551
Chile,1993,female,1028,3849488211,"57,008,425,296",4551
Chile,1994,male,5434,3855538411,"73,447,063,319",5695
Chile,1994,female,1125,3855538411,"73,447,063,319",5695
Chile,1995,male,6199,3861754785,"78,039,572,222",5946
Chile,1995,female,1248,3861754785,"78,039,572,222",5946
Chile,1996,male,6836,3867508828,"84,952,360,922",6368
Chile,1996,female,1369,3867508828,"84,952,360,922",6368
Chile,1997,male,7571,3873934856,"81,577,430,181",6023
Chile,1997,female,1503,3873934856,"81,577,430,181",6023
Chile,1998,male,8428,3880457875,"75,173,794,497",5470
Chile,1998,female,1635,3880457875,"75,173,794,497",5470
Chile,1999,male,9280,3887075596,"77,860,932,152",5584
Chile,1999,female,1773,3887075596,"77,860,932,152",5584
Chile,2000,male,10480,3893787654,"70,979,923,960",5020
Chile,2000,female,1980,3893787654,"70,979,923,960",5020
Chile,2001,male,11821,3900589370,"69,736,811,435",4866
Chile,2001,female,2213,3900589370,"69,736,811,435",4866
Chile,2002,male,13116,3907479461,"75,643,459,840",5208
Chile,2002,female,2459,3907479461,"75,643,459,840",5208
Chile,2003,male,14450,3914456962,"99,210,392,858",6744
Chile,2003,female,2711,3914456962,"99,210,392,858",6744
Chile,2004,male,15852,3921520354,"122,964,812,046",8256
Chile,2004,female,2974,3921520354,"122,964,812,046",8256
Chile,2005,male,17186,3928667654,"154,788,024,806",10270
Chile,2005,female,3253,3928667654,"154,788,024,806",10270
Chile,2006,male,18602,3935894685,"173,605,968,179",11387
Chile,2006,female,3550,3935894685,"173,605,968,179",11387
Chile,2007,male,20035,3943199932,"179,638,496,279",11653
Chile,2007,female,3902,3943199932,"179,638,496,279",11653
Chile,2008,male,21635,3950582208,"172,389,498,445",11062
Chile,2008,female,4316,3950582208,"172,389,498,445",11062
Chile,2009,male,23271,3958041396,"218,537,551,220",13874
Chile,2009,female,4740,3958041396,"218,537,551,220",13874
Chile,2010,male,24791,3965577832,"252,251,992,029",15854
Chile,2010,female,5123,3965577832,"252,251,992,029",15854
Chile,2011,male,26359,3973185128,"267,122,320,057",16617
Chile,2011,female,5493,3973185128,"267,122,320,057",16617
Chile,2012,male,27768,3980867056,"278,384,332,694",17140
Chile,2012,female,5824,3980867056,"278,384,332,694",17140
Chile,2013,male,29106,3988625309,"260,584,090,571",15883
Chile,2013,female,6142,3988625309,"260,584,090,571",15883
Chile,2014,male,30489,3996458412,"243,999,477,738",14729
Chile,2014,female,6456,3996458412,"243,999,477,738",14729
Chile,2015,male,31832,4004362758,"34,894,411,352",1393
Chile,2015,female,6834,4004362758,"34,894,411,352",1393
Colombia,1985,male,649,4015771658,"34,942,489,684",1366
Colombia,1985,female,218,4015771658,"34,942,489,684",1366
Colombia,1986,male,1376,4028460258,"36,373,307,085",1299
Colombia,1986,female,436,4028460258,"36,373,307,085",1299
Colombia,1987,male,1831,4038796117,"39,212,550,050",1369
Colombia,1987,female,631,4038796117,"39,212,550,050",1369
Colombia,1988,male,2545,4052787535,"39,540,080,200",1350
Colombia,1988,female,802,4052787535,"39,540,080,200",1350
Colombia,1989,male,3181,4067085336,"40,274,204,595",1346
Colombia,1989,female,980,4067085336,"40,274,204,595",1346
Colombia,1990,male,3825,4081689876,"41,239,551,378",1348
Colombia,1990,female,1180,4081689876,"41,239,551,378",1348
Colombia,1991,male,4343,4093242420,"49,279,585,355",1664
Colombia,1991,female,1392,4093242420,"49,279,585,355",1664
Colombia,1992,male,5085,4106730220,"55,802,538,219",1845
Colombia,1992,female,1628,4106730220,"55,802,538,219",1845
Colombia,1993,male,5934,4121459420,"81,703,500,846",2646
Colombia,1993,female,1842,4121459420,"81,703,500,846",2646
Colombia,1994,male,6833,4136493220,"92,507,279,383",2796
Colombia,1994,female,2110,4136493220,"92,507,279,383",2796
Colombia,1995,male,7695,4152583001,"97,160,109,278",2883
Colombia,1995,female,2371,4152583001,"97,160,109,278",2883
Colombia,1996,male,8613,4168956496,"106,659,508,271",3106
Colombia,1996,female,2629,4168956496,"106,659,508,271",3106
Colombia,1997,male,9540,4185626588,"98,443,739,941",2814
Colombia,1997,female,2910,4185626588,"98,443,739,941",2814
Colombia,1998,male,11041,4202601268,"86,186,158,685",2419
Colombia,1998,female,3410,4202601268,"86,186,158,685",2419
Colombia,1999,male,12638,4219878794,"99,886,577,331",2755
Colombia,1999,female,3903,4219878794,"99,886,577,331",2755
Colombia,2000,male,14393,4237450216,"98,203,546,156",2662
Colombia,2000,female,4446,4237450216,"98,203,546,156",2662
Colombia,2001,male,16194,4255315165,"97,933,391,976",2613
Colombia,2001,female,5003,4255315165,"97,933,391,976",2613
Colombia,2002,male,17961,4273455760,"94,684,584,163",2489
Colombia,2002,female,5567,4273455760,"94,684,584,163",2489
Colombia,2003,male,19604,4291859086,"117,074,863,822",3033
Colombia,2003,female,6144,4291859086,"117,074,863,822",3033
Colombia,2004,male,21273,4310522747,"146,566,264,837",3742
Colombia,2004,female,6645,4310522747,"146,566,264,837",3742
Colombia,2005,male,22847,4329451071,"162,590,146,096",4095
Colombia,2005,female,7110,4329451071,"162,590,146,096",4095
Colombia,2006,male,24486,4348621183,"207,416,494,642",5150
Colombia,2006,female,7570,4348621183,"207,416,494,642",5150
Colombia,2007,male,26146,4368049711,"243,982,437,871",5971
Colombia,2007,female,8024,4368049711,"243,982,437,871",5971
Colombia,2008,male,27849,4387746490,"233,821,670,544",5643
Colombia,2008,female,8472,4387746490,"233,821,670,544",5643
Colombia,2009,male,29579,4407709036,"287,018,184,638",6836
Colombia,2009,female,8919,4407709036,"287,018,184,638",6836
Colombia,2010,male,31224,4427925837,"335,415,156,702",7885
Colombia,2010,female,9316,4427925837,"335,415,156,702",7885
Colombia,2011,male,32826,4448389296,"369,659,700,376",8586
Colombia,2011,female,9698,4448389296,"369,659,700,376",8586
Colombia,2012,male,34489,4469084298,"380,191,881,860",8731
Colombia,2012,female,10085,4469084298,"380,191,881,860",8731
Colombia,2013,male,36083,4489997734,"378,195,716,714",8591
Colombia,2013,female,10490,4489997734,"378,195,716,714",8591
Colombia,2014,male,37755,4511122435,"291,519,591,533",6552
Colombia,2014,female,10861,4511122435,"291,519,591,533",6552
Colombia,2015,male,39523,4532454908,"22,085,858,243",2227
Colombia,2015,female,11343,4532454908,"22,085,858,243",2227
Cuba,1992,male,759,4536585008,"22,367,254,865",2236
Cuba,1992,female,966,4536585008,"22,367,254,865",2236
Cuba,1993,male,1912,4541405908,"28,448,326,757",2820
Cuba,1993,female,1930,4541405908,"28,448,326,757",2820
Cuba,1994,male,3107,4546264508,"30,429,803,651",2993
Cuba,1994,female,2767,4546264508,"30,429,803,651",2993
Cuba,1995,male,4268,4551158308,"25,017,300,000",2443
Cuba,1995,female,3580,4551158308,"25,017,300,000",2443
Cuba,1996,male,5394,4556085308,"25,366,200,000",2472
Cuba,1996,female,4240,4556085308,"25,366,200,000",2472
Cuba,1997,male,6555,4561032661,"25,736,331,247",2497
Cuba,1997,female,4868,4561032661,"25,736,331,247",2497
Cuba,1998,male,7703,4565997836,"28,364,615,242",2741
Cuba,1998,female,5523,4565997836,"28,364,615,242",2741
Cuba,1999,male,8943,4570978867,"30,565,400,000",2940
Cuba,1999,female,6107,4570978867,"30,565,400,000",2940
Cuba,2000,male,10049,4575979550,"31,682,400,000",3037
Cuba,2000,female,6642,4575979550,"31,682,400,000",3037
Cuba,2001,male,11060,4580992983,"33,590,500,000",3205
Cuba,2001,female,7091,4580992983,"33,590,500,000",3205
Cuba,2002,male,12009,4586025153,"35,901,200,000",3409
Cuba,2002,female,7550,4586025153,"35,901,200,000",3409
Cuba,2003,male,12941,4591079671,"38,203,000,000",3611
Cuba,2003,female,7923,4591079671,"38,203,000,000",3611
Cuba,2004,male,13898,4596154898,"42,643,836,075",4017
Cuba,2004,female,8294,4596154898,"42,643,836,075",4017
Cuba,2005,male,14753,4601245825,"52,742,800,000",4951
Cuba,2005,female,8645,4601245825,"52,742,800,000",4951
Cuba,2006,male,15651,4606346234,"58,603,900,000",5488
Cuba,2006,female,8918,4606346234,"58,603,900,000",5488
Cuba,2007,male,16506,4611450454,"60,806,300,000",5686
Cuba,2007,female,9184,4611450454,"60,806,300,000",5686
Cuba,2008,male,17374,4616554492,"62,080,000,000",5797
Cuba,2008,female,9494,4616554492,"62,080,000,000",5797
Cuba,2009,male,18305,4621657333,"64,328,000,000",5997
Cuba,2009,female,9830,4621657333,"64,328,000,000",5997
Cuba,2010,male,19328,4626759737,"68,990,000,000",6419
Cuba,2010,female,10159,4626759737,"68,990,000,000",6419
Cuba,2011,male,20306,4631861489,"73,141,000,000",6791
Cuba,2011,female,10474,4631861489,"73,141,000,000",6791
Cuba,2012,male,21260,4636962946,"77,148,000,000",7148
Cuba,2012,female,10770,4636962946,"77,148,000,000",7148
Cuba,2013,male,22245,4642064151,"80,656,100,000",7459
Cuba,2013,female,11068,4642064151,"80,656,100,000",7459
Cuba,2014,male,23170,4647164756,"87,132,800,000",8044
Cuba,2014,female,11375,4647164756,"87,132,800,000",8044
Cuba,2015,male,24124,4652264091,"40,477,403,220",4168
Cuba,2015,female,11675,4652264091,"40,477,403,220",4168
Czech Republic,1990,male,851,4655986891,"29,675,502,270",3070
Czech Republic,1990,female,563,4655986891,"29,675,502,270",3070
Czech Republic,1991,male,2076,4660490891,"34,590,052,812",3573
Czech Republic,1991,female,1074,4660490891,"34,590,052,812",3573
Czech Republic,1992,male,3396,4665012991,"40,614,350,197",4186
Czech Republic,1992,female,1580,4665012991,"40,614,350,197",4186
Czech Republic,1993,male,4653,4669555991,"47,554,674,591",4891
Czech Republic,1993,female,2085,4669555991,"47,554,674,591",4891
Czech Republic,1994,male,5844,4674115091,"59,775,697,061",6134
Czech Republic,1994,female,2616,4674115091,"59,775,697,061",6134
Czech Republic,1995,male,6996,4678683391,"66,985,765,439",6861
Czech Republic,1995,female,3065,4678683391,"66,985,765,439",6861
Czech Republic,1996,male,8062,4683257691,"61,792,161,168",6314
Czech Republic,1996,female,3427,4683257691,"61,792,161,168",6314
Czech Republic,1997,male,9251,4687837591,"66,490,372,105",6779
Czech Republic,1997,female,3782,4687837591,"66,490,372,105",6779
Czech Republic,1998,male,10392,4692421691,"64,867,483,193",6606
Czech Republic,1998,female,4127,4692421691,"64,867,483,193",6606
Czech Republic,1999,male,11523,4697005426,"61,649,492,817",6278
Czech Republic,1999,female,4452,4697005426,"61,649,492,817",6278
Czech Republic,2000,male,12684,4701584281,"67,523,642,262",6863
Czech Republic,2000,female,4803,4701584281,"67,523,642,262",6863
Czech Republic,2001,male,13836,4706177819,"81,910,771,994",8399
Czech Republic,2001,female,5132,4706177819,"81,910,771,994",8399
Czech Republic,2002,male,14912,4710715327,"99,627,140,274",10220
Czech Republic,2002,female,5450,4710715327,"99,627,140,274",10220
Czech Republic,2003,male,16119,4715248244,"119,162,172,468",12226
Czech Republic,2003,female,5804,4715248244,"119,162,172,468",12226
Czech Republic,2004,male,17284,4719774839,"136,280,689,891",13961
Czech Republic,2004,female,6101,4719774839,"136,280,689,891",13961
Czech Republic,2005,male,18444,4724308005,"155,463,807,113",15896
Czech Republic,2005,female,6393,4724308005,"155,463,807,113",15896
Czech Republic,2006,male,19461,4728848822,"189,227,050,760",19273
Czech Republic,2006,female,6651,4728848822,"189,227,050,760",19273
Czech Republic,2007,male,20501,4733408864,"235,718,586,901",23811
Czech Republic,2007,female,6881,4733408864,"235,718,586,901",23811
Czech Republic,2008,male,21487,4738014396,"206,179,982,164",20748
Czech Republic,2008,female,7137,4738014396,"206,179,982,164",20748
Czech Republic,2009,male,22582,4742640581,"207,477,857,919",20862
Czech Republic,2009,female,7371,4742640581,"207,477,857,919",20862
Czech Republic,2010,male,23712,4747265168,"227,948,349,666",23010
Czech Republic,2010,female,7628,4747265168,"227,948,349,666",23010
Czech Republic,2011,male,24931,4751869959,"207,376,427,021",20898
Czech Republic,2011,female,7881,4751869959,"207,376,427,021",20898
Czech Republic,2012,male,26165,4756481866,"209,402,444,996",21073
Czech Republic,2012,female,8159,4756481866,"209,402,444,996",21073
Czech Republic,2013,male,27330,4761097111,"207,818,330,724",20859
Czech Republic,2013,female,8442,4761097111,"207,818,330,724",20859
Czech Republic,2014,male,28403,4765721121,"186,829,940,546",18703
Czech Republic,2014,female,8735,4765721121,"186,829,940,546",18703
Czech Republic,2015,male,29391,4770353142,"195,305,084,919",19505
Czech Republic,2015,female,8989,4770353142,"195,305,084,919",19505
Czech Republic,2016,male,30311,4774433969,"156,162,311,732",32034
Czech Republic,2016,female,9247,4774433969,"156,162,311,732",32034
Denmark,1994,male,402,4776252669,"185,006,961,302",37841
Denmark,1994,female,319,4776252669,"185,006,961,302",37841
Denmark,1995,male,942,4778525269,"187,632,400,366",38158
Denmark,1995,female,618,4778525269,"187,632,400,366",38158
Denmark,1996,male,1478,4780812469,"173,537,588,008",35148
Denmark,1996,female,879,4780812469,"173,537,588,008",35148
Denmark,1997,male,1944,4783109069,"176,992,000,955",35710
Denmark,1997,female,1136,4783109069,"176,992,000,955",35710
Denmark,1998,male,2417,4785414169,"177,965,224,621",35763
Denmark,1998,female,1352,4785414169,"177,965,224,621",35763
Denmark,1999,male,2916,4787729255,"164,158,800,460",32841
Denmark,1999,female,1551,4787729255,"164,158,800,460",32841
Denmark,2000,male,3377,4790054796,"164,791,416,350",32837
Denmark,2000,female,1746,4790054796,"164,791,416,350",32837
Denmark,2001,male,3802,4792389907,"178,635,160,297",35435
Denmark,2001,female,1966,4792389907,"178,635,160,297",35435
Denmark,2002,male,4228,4794736320,"218,095,997,085",43129
Denmark,2002,female,2151,4794736320,"218,095,997,085",43129
Denmark,2003,male,4635,4797090721,"251,373,036,671",49552
Denmark,2003,female,2304,4797090721,"251,373,036,671",49552
Denmark,2004,male,5035,4799452331,"264,467,308,109",51960
Denmark,2004,female,2496,4799452331,"264,467,308,109",51960
Denmark,2005,male,5409,4801821940,"282,884,912,894",55354
Denmark,2005,female,2670,4801821940,"282,884,912,894",55354
Denmark,2006,male,5802,4804201484,"319,423,370,134",62229
Denmark,2006,female,2848,4804201484,"319,423,370,134",62229
Denmark,2007,male,6144,4806591895,"353,361,056,080",68447
Denmark,2007,female,3028,4806591895,"353,361,056,080",68447
Denmark,2008,male,6500,4808996917,"321,241,396,034",61863
Denmark,2008,female,3213,4808996917,"321,241,396,034",61863
Denmark,2009,male,6913,4811415283,"321,995,350,347",61711
Denmark,2009,female,3358,4811415283,"321,995,350,347",61711
Denmark,2010,male,7257,4813842914,"344,003,209,696",65598
Denmark,2010,female,3516,4813842914,"344,003,209,696",65598
Denmark,2011,male,7646,4816280638,"327,148,899,962",62071
Denmark,2011,female,3668,4816280638,"327,148,899,962",62071
Denmark,2012,male,8073,4818728246,"343,584,385,594",64831
Denmark,2012,female,3835,4818728246,"343,584,385,594",64831
Denmark,2013,male,8461,4821186241,"352,993,633,221",66114
Denmark,2013,female,3995,4821186241,"352,993,633,221",66114
Denmark,2014,male,8869,4823659889,"301,298,464,861",55972
Denmark,2014,female,4155,4823659889,"301,298,464,861",55972
Denmark,2015,male,9202,4826152414,"17,149,094,590",2238
Denmark,2015,female,4329,4826152414,"17,149,094,590",2238
Ecuador,1985,male,201,4829357514,"15,314,143,988",1943
Ecuador,1985,female,114,4829357514,"15,314,143,988",1943
Ecuador,1986,male,441,4833282614,"13,945,431,882",1669
Ecuador,1986,female,245,4833282614,"13,945,431,882",1669
Ecuador,1987,male,694,4837426214,"13,051,886,552",1519
Ecuador,1987,female,376,4837426214,"13,051,886,552",1519
Ecuador,1988,male,925,4841002614,"13,890,828,708",1619
Ecuador,1988,female,518,4841002614,"13,890,828,708",1619
Ecuador,1989,male,1182,4845236047,"15,239,278,100",1732
Ecuador,1989,female,682,4845236047,"15,239,278,100",1732
Ecuador,1990,male,1388,4848860517,"16,988,535,268",1869
Ecuador,1990,female,835,4848860517,"16,988,535,268",1869
Ecuador,1991,male,1693,4853421917,"18,094,238,119",1955
Ecuador,1991,female,907,4853421917,"18,094,238,119",1955
Ecuador,1992,male,2014,4857982174,"18,938,717,359",1996
Ecuador,1992,female,1079,4857982174,"18,938,717,359",1996
Ecuador,1993,male,2366,4862737362,"22,708,673,337",2335
Ecuador,1993,female,1170,4862737362,"22,708,673,337",2335
Ecuador,1994,male,2697,4867526320,"24,432,884,442",2453
Ecuador,1994,female,1341,4867526320,"24,432,884,442",2453
Ecuador,1995,male,2966,4871610619,"25,226,393,197",2474
Ecuador,1995,female,1521,4871610619,"25,226,393,197",2474
Ecuador,1996,male,3309,4876282378,"28,162,053,027",2701
Ecuador,1996,female,1718,4876282378,"28,162,053,027",2701
Ecuador,1997,male,3590,4880553879,"27,981,896,948",2626
Ecuador,1997,female,1907,4880553879,"27,981,896,948",2626
Ecuador,1998,male,3850,4884917148,"19,645,272,636",1805
Ecuador,1998,female,2080,4884917148,"19,645,272,636",1805
Ecuador,1999,male,4263,4890257776,"18,327,764,882",1650
Ecuador,1999,female,2270,4890257776,"18,327,764,882",1650
Ecuador,2000,male,4502,4894573138,"24,468,324,000",2160
Ecuador,2000,female,2433,4894573138,"24,468,324,000",2160
Ecuador,2001,male,4886,4900123576,"28,548,945,000",2472
Ecuador,2001,female,2618,4900123576,"28,548,945,000",2472
Ecuador,2002,male,5151,4904618250,"32,432,858,000",2755
Ecuador,2002,female,2798,4904618250,"32,432,858,000",2755
Ecuador,2003,male,5456,4909136501,"36,591,661,000",3051
Ecuador,2003,female,3020,4909136501,"36,591,661,000",3051
Ecuador,2004,male,5994,4914999833,"41,507,085,000",3397
Ecuador,2004,female,3256,4914999833,"41,507,085,000",3397
Ecuador,2005,male,6654,4920968001,"46,802,044,000",3759
Ecuador,2005,female,3516,4920968001,"46,802,044,000",3759
Ecuador,2006,male,7233,4927045586,"51,007,777,000",4024
Ecuador,2006,female,3814,4927045586,"51,007,777,000",4024
Ecuador,2007,male,7729,4931993121,"61,762,635,000",4787
Ecuador,2007,female,4088,4931993121,"61,762,635,000",4787
Ecuador,2008,male,8371,4938284792,"62,519,686,000",4762
Ecuador,2008,female,4343,4938284792,"62,519,686,000",4762
Ecuador,2009,male,8911,4943677562,"69,555,367,000",5206
Ecuador,2009,female,4588,4943677562,"69,555,367,000",5206
Ecuador,2010,male,9355,4948908717,"79,276,664,000",5836
Ecuador,2010,female,4842,4948908717,"79,276,664,000",5836
Ecuador,2011,male,9809,4954236516,"87,924,544,000",6364
Ecuador,2011,female,5106,4954236516,"87,924,544,000",6364
Ecuador,2012,male,10280,4959666345,"95,129,659,000",6769
Ecuador,2012,female,5371,4959666345,"95,129,659,000",6769
Ecuador,2013,male,10747,4966498286,"101,726,331,000",7116
Ecuador,2013,female,5557,4966498286,"101,726,331,000",7116
Ecuador,2014,male,11289,4973442859,"99,290,381,000",6832
Ecuador,2014,female,5724,4973442859,"99,290,381,000",6832
Ecuador,2015,male,12056,4980498779,"91,642,093,873",19861
Ecuador,2015,female,5990,4980498779,"91,642,093,873",19861
Finland,1987,male,586,4981957579,"109,103,056,148",23546
Finland,1987,female,298,4981957579,"109,103,056,148",23546
Finland,1988,male,1639,4984112579,"119,064,708,328",25582
Finland,1988,female,593,4984112579,"119,064,708,328",25582
Finland,1989,male,2685,4986277179,"141,517,648,888",30271
Finland,1989,female,888,4986277179,"141,517,648,888",30271
Finland,1990,male,3801,4988452079,"127,866,490,222",27214
Finland,1990,female,1207,4988452079,"127,866,490,222",27214
Finland,1991,male,4924,4990639179,"112,625,431,378",23857
Finland,1991,female,1510,4990639179,"112,625,431,378",23857
Finland,1992,male,5563,4992171379,"89,255,751,015",18826
Finland,1992,female,1805,4992171379,"89,255,751,015",18826
Finland,1993,male,6155,4993705979,"103,321,570,859",21699
Finland,1993,female,2096,4993705979,"103,321,570,859",21699
Finland,1994,male,6751,4995245579,"134,199,346,405",28068
Finland,1994,female,2403,4995245579,"134,199,346,405",28068
Finland,1995,male,7342,4996787179,"132,099,404,608",27508
Finland,1995,female,2711,4996787179,"132,099,404,608",27508
Finland,1996,male,7868,4998333979,"126,833,123,354",26296
Finland,1996,female,2993,4998333979,"126,833,123,354",26296
Finland,1997,male,8433,4999885779,"133,936,359,591",27646
Finland,1997,female,3277,4999885779,"133,936,359,591",27646
Finland,1998,male,9331,5002143892,"135,225,868,315",27800
Finland,1998,female,3543,5002143892,"135,225,868,315",27800
Finland,1999,male,10233,5004409305,"125,539,893,127",25716
Finland,1999,female,3796,5004409305,"125,539,893,127",25716
Finland,2000,male,10704,5005978393,"129,250,111,857",26383
Finland,2000,female,4088,5005978393,"129,250,111,857",26383
Finland,2001,male,11208,5007563354,"139,552,983,249",28390
Finland,2001,female,4359,5007563354,"139,552,983,249",28390
Finland,2002,male,11975,5009845547,"171,071,106,095",34701
Finland,2002,female,4630,5009845547,"171,071,106,095",34701
Finland,2003,male,12414,5011466059,"196,768,065,557",39793
Finland,2003,female,4890,5011466059,"196,768,065,557",39793
Finland,2004,male,13006,5013344462,"204,436,015,421",41202
Finland,2004,female,5142,5013344462,"204,436,015,421",41202
Finland,2005,male,13666,5015636607,"216,552,502,823",43487
Finland,2005,female,5412,5015636607,"216,552,502,823",43487
Finland,2006,male,14159,5017316111,"255,384,615,385",51089
Finland,2006,female,5671,5017316111,"255,384,615,385",51089
Finland,2007,male,14852,5019617792,"283,742,493,042",56521
Finland,2007,female,5915,5019617792,"283,742,493,042",56521
Finland,2008,male,15322,5021339569,"251,499,027,508",49878
Finland,2008,female,6147,5021339569,"251,499,027,508",49878
Finland,2009,male,15790,5023081730,"247,799,815,768",48939
Finland,2009,female,6420,5023081730,"247,799,815,768",48939
Finland,2010,male,16389,5025208994,"273,674,236,773",53809
Finland,2010,female,6656,5025208994,"273,674,236,773",53809
Finland,2011,male,17035,5027541195,"256,706,466,091",50232
Finland,2011,female,6858,5027541195,"256,706,466,091",50232
Finland,2012,male,17455,5029333777,"269,980,111,643",52572
Finland,2012,female,7076,5029333777,"269,980,111,643",52572
Finland,2013,male,17990,5031498354,"272,609,288,690",52832
Finland,2013,female,7297,5031498354,"272,609,288,690",52832
Finland,2014,male,18528,5033854449,"232,464,833,066",44862
Finland,2014,female,7487,5033854449,"232,464,833,066",44862
Finland,2015,male,19033,5036219718,"553,138,414,367",10765
Finland,2015,female,7660,5036219718,"553,138,414,367",10765
France,1985,male,5013,5055445418,"771,470,783,218",14940
France,1985,female,3603,5055445418,"771,470,783,218",14940
France,1986,male,12420,5079316918,"934,173,305,686",17999
France,1986,female,7260,5079316918,"934,173,305,686",17999
France,1987,male,19516,5103200518,"1,018,847,043,277",19534
France,1987,female,10834,5103200518,"1,018,847,043,277",19534
France,1988,male,26280,5127171218,"1,025,211,803,414",19558
France,1988,female,14199,5127171218,"1,025,211,803,414",19558
France,1989,male,33147,5151243218,"1,269,179,616,914",23968
France,1989,female,17571,5151243218,"1,269,179,616,914",23968
France,1990,male,39884,5175571418,"1,269,276,828,276",23821
France,1990,female,20796,5175571418,"1,269,276,828,276",23821
France,1991,male,46796,5200106318,"1,401,465,923,172",26136
France,1991,female,24077,5200106318,"1,401,465,923,172",26136
France,1992,male,53910,5224843318,"1,322,815,612,694",24521
France,1992,female,27279,5224843318,"1,322,815,612,694",24521
France,1993,male,61460,5249759218,"1,393,982,750,473",25697
France,1993,female,30669,5249759218,"1,393,982,750,473",25697
France,1994,male,69098,5274823618,"1,601,094,756,210",29363
France,1994,female,33838,5274823618,"1,601,094,756,210",29363
France,1995,male,76404,5299946718,"1,605,675,086,550",29305
France,1995,female,37052,5299946718,"1,605,675,086,550",29305
France,1996,male,83351,5325130618,"1,452,884,917,959",26394
France,1996,female,40157,5325130618,"1,452,884,917,959",26394
France,1997,male,90157,5350379418,"1,503,108,739,159",27190
France,1997,female,43197,5350379418,"1,503,108,739,159",27190
France,1998,male,96721,5375782218,"1,492,647,560,196",27118
France,1998,female,45960,5375782218,"1,492,647,560,196",27118
France,1999,male,102959,5400940708,"1,362,248,940,483",24648
France,1999,female,48801,5400940708,"1,362,248,940,483",24648
France,2000,male,109608,5426157488,"1,376,465,324,385",24796
France,2000,female,51675,5426157488,"1,376,465,324,385",24796
France,2001,male,116062,5451441613,"1,494,286,655,374",26714
France,2001,female,54464,5451441613,"1,494,286,655,374",26714
France,2002,male,122601,5476876611,"1,840,480,812,641",32656
France,2002,female,57379,5476876611,"1,840,480,812,641",32656
France,2003,male,129355,5502468285,"2,115,742,488,205",37240
France,2003,female,60212,5502468285,"2,115,742,488,205",37240
France,2004,male,135977,5528226101,"2,196,126,103,718",38420
France,2004,female,63161,5528226101,"2,196,126,103,718",38420
France,2005,male,142481,5554095311,"2,318,593,651,988",40097
France,2005,female,66045,5554095311,"2,318,593,651,988",40097
France,2006,male,148802,5580108017,"2,657,213,249,384",45682
France,2006,female,68875,5580108017,"2,657,213,249,384",45682
France,2007,male,154906,5606234214,"2,918,382,891,460",49901
France,2007,female,71583,5606234214,"2,918,382,891,460",49901
France,2008,male,161179,5632463682,"2,690,222,283,968",45775
France,2008,female,74317,5632463682,"2,690,222,283,968",45775
France,2009,male,167593,5658786323,"2,642,609,548,930",44747
France,2009,female,77051,5658786323,"2,642,609,548,930",44747
France,2010,male,173880,5685206229,"2,861,408,170,265",48217
France,2010,female,79789,5685206229,"2,861,408,170,265",48217
France,2011,male,180247,5711725547,"2,683,825,225,093",45002
France,2011,female,82407,5711725547,"2,683,825,225,093",45002
France,2012,male,186158,5738352020,"2,811,077,725,704",46922
France,2012,female,84824,5738352020,"2,811,077,725,704",46922
France,2013,male,192041,5765078072,"2,852,165,760,630",47318
France,2013,female,87199,5765078072,"2,852,165,760,630",47318
France,2014,male,197378,5791947286,"1,764,967,948,917",23546
France,2014,female,89419,5791947286,"1,764,967,948,917",23546
Germany,1990,male,5612,5819651386,"1,861,873,895,109",24662
Germany,1990,female,4390,5819651386,"1,861,873,895,109",24662
Germany,1991,male,13809,5854345386,"2,123,130,870,382",27888
Germany,1991,female,8744,5854345386,"2,123,130,870,382",27888
Germany,1992,male,21740,5889527886,"2,068,555,542,411",26937
Germany,1992,female,12876,5889527886,"2,068,555,542,411",26937
Germany,1993,male,29404,5925191886,"2,205,966,011,812",28588
Germany,1993,female,16606,5925191886,"2,205,966,011,812",28588
Germany,1994,male,37338,5961100586,"2,591,620,035,485",33420
Germany,1994,female,20194,5961100586,"2,591,620,035,485",33420
Germany,1995,male,45306,5997214286,"2,503,665,193,657",32147
Germany,1995,female,23860,5997214286,"2,503,665,193,657",32147
Germany,1996,male,52858,6033484886,"2,218,689,375,141",28420
Germany,1996,female,27357,6033484886,"2,218,689,375,141",28420
Germany,1997,male,60558,6069820986,"2,243,225,519,618",28733
Germany,1997,female,30778,6069820986,"2,243,225,519,618",28733
Germany,1998,male,68013,6106133086,"2,199,957,383,337",28154
Germany,1998,female,33851,6106133086,"2,199,957,383,337",28154
Germany,1999,male,75050,6142470186,"1,949,953,934,034",24922
